EDAD,GENERO,CARRERA,EDAD_ELECCION_CARRERA,ID_CARRERA,CARRERA_LO_QREALM_QUERIAS,APASIONA_TUCARRERA,OPORT_LABORALES,FERIAS_EXPO,REC_FINANCIEROS,PASE_AUTOMATICO,PROM_CALIF_MIN,DIST_ALA_UNIV,PRESTIG_TITULO,SALARIO_PROM,TIPOS_ESPACIOS,HABILIDAD1,HABILIDAD2,HABILIDAD3,HABILIDAD4,HABILIDAD5,CALIF_HABIL1,CALIF_HABIL2,CALIF_HABIL3,CALIF_HABIL4,CALIF_HABIL5,ELECC_CARRERA,ESPACIOS_ID,HABILIDAD1_ID,HABILIDAD2_ID,HABILIDAD3_ID,HABILIDAD4_ID,HABILIDAD5_ID,MATERIA1,MATERIA2,MATERIA3,MATERIA4,MATERIA5,CALIFM1,CALIFM2,CALIFM3,CALIFM4,CALIFM5,INFLU_MEDIATICA,CARR_PROF_PADRES,MATERIA1_ID,MATERIA2_ID,MATERIA3_ID,MATERIA4_ID,MATERIA5_ID
23,HOMBRE,INGENIERIA MECATRONICA,18,4,5,5,3,2,2,5,4,4,1,5,OFICINAS,DEDICACION,ORGANIZACION,RESPONSABILIDAD,EMPATIA,TOMA DE DESICIONES,9.0,7.0,9.0,9.0,9.0,PERSONAL,0,21,17,29,18,9,MATEMATICAS,FUNDAMENTOS DE PROGRAMACION,CONTABILIDAD,DIBUJO TECNICO,COMPUTACION,7.0,7.0,7.0,8.0,9.0,NINGUNO,S/CARRERA,1,59,59,52,2
24,HOMBRE,INGENIERIA CIVIL,18,3,5,4,4,2,3,5,4,3,1,5,EXTRANJERO,CONFIANZA,TRABAJO BAJO PRESION,CONSTANCIA,MANEJO DE PROBLEMAS,COMUNICACION,9.0,9.0,8.0,9.0,9.0,PERSONAL,2,73,16,11,112,27,DIBUJO TECNICO,MATEMATICAS, LITERATURA, CALCULO,CONTABILIDAD,8.0,9.0,9.0,9.0,8.0,NINGUNO,MISMA,43,1,19,1,34
24,MUJER,INGENIERIA CIVIL,17,3,5,5,5,3,4,5,4,4,2,5,EXTRANJERO,ANALIZAR,TRABAJO EN EQUIPO,DISCIPLINA,TRABAJO BAJO PRESION,CONSTANCIA,8.0,8.0,8.0,8.0,7.0,PERSONAL,2,8,19,10,23,17,DIBUJO TECNICO,MATEMATICAS,COMPUTACION,GEOMETRIA ANALITICA,INGLES,8.0,8.0,8.0,9.0,9.0,NINGUNO,S/CARRERA,43,1,6,25,0
24,MUJER,INGENIERIA EN COMPUTACION,18,0,3,3,5,4,4,5,5,5,3,5,CAMPO,INTEGRIDAD,PLANIFICACION,CONFIANZA,HONESTIDAD,DEDICACION,9.0,8.0,9.0,9.0,9.0,PERSONAL,1,82,33,50,26,25,FUNDAMENTOS DE PROGRAMACION,CONTABILIDAD,MATEMATICAS,COMPUTACION,CALCULO,8.0,9.0,9.0,9.0,9.0,NINGUNO,DIFERENTE,48,28,8,8,4
24,MUJER,INGENIERIA EN MINAS Y METALURGIA,17,17,4,4,3,2,2,5,5,3,2,4,EXTRANJERO,INICIATIVA,RESPONSABILIDAD,EMPATIA,HONESTIDAD,ORGANIZACION,9.0,9.0,7.0,9.0,9.0,PERSONAL,2,86,1,19,26,0,CALCULO,GEOGRAFIA,INGLES,DIBUJO TECNICO,QUIMICA,9.0,10.0,10.0,9.0,10.0,NINGUNO,DIFERENTE,2,10,16,52,8
23,HOMBRE,INGENIERIA MECATRONICA,17,4,5,4,5,4,3,1,2,1,2,4,CAMPO,FLEXIBILIDAD,RESOLVER PROBLEMAS,CONSTANCIA,RESPONSABILIDAD,CREATIVIDAD,6.0,7.0,7.0,8.0,8.0,PERSONAL,1,49,41,11,16,4,FISICA,GEOMETRIA ANALITICA,QUIMICA,COMPUTACION,CALCULO,8.0,8.0,9.0,9.0,7.0,NINGUNO,DIFERENTE,3,17,2,8,4
24,HOMBRE,INGENIERIA MECATRONICA,18,4,4,5,4,5,4,5,5,4,2,4,OTROS,ADAPTACION,HABILIDAD MATEMATICA,DEDICACION,TOMA DE DESICIONES,ANALISIS,8.0,8.0,7.0,9.0,8.0,PERSONAL,3,24,60,9,102,2,FISICA,MATEMATICAS,CALCULO,QUIMICA,GEOMETRIA ANALITICA,7.0,7.0,8.0,8.0,7.0,NINGUNO,MISMA,3,1,7,7,18
25,HOMBRE,INGENIERIA EN TELECOMUNICACIONES,18,9,3,3,4,2,2,5,4,2,2,5,CAMPO,TRABAJO EN EQUIPO,ADAPTACION,PLANIFICACION,TOMA DE DESICIONES,ANALISIS,8.0,7.0,9.0,8.0,8.0,PERSONAL,1,6,57,51,102,2,PROGRAMACION,FISICA,MATEMATICAS, CALCULO,INGLES,8.0,9.0,10.0,8.0,7.0,NINGUNO,DIFERENTE,19,2,8,1,0
24,MUJER,INGENIERIA EN COMPUTACION,18,0,5,5,4,1,1,1,1,1,3,1,OTROS,ORGANIZACION, CONOCIMIENTOS DE DIVERSAS AREAS DE LA INGENIERIA,RESOLUCION DE PROBLEMAS,NOINFO,NOINFO,9.0,9.0,9.0,0.0,0.0,PERSONAL,3,38,58,2,0,1,CALCULO,CIBERNETICA,COMPUTACION,NOINFO,NOINFO,7.0,10.0,10.0,0.0,0.0,NINGUNO,S/CARRERA,2,9,6,2,1
23,HOMBRE,INGENIERIA EN TELECOMUNICACIONES,18,9,4,5,1,5,5,5,5,1,3,1,EXTRANJERO,INGENIO,RESPONSABILIDAD,INTELIGENCIA,CONSTANCIA,HABILIDAD MATEMATICA,10.0,6.0,7.0,6.0,7.0,PERSONAL,2,13,1,14,13,37,CALCULO,CIBERNETICA,PROBABILIDAD,MATEMATICAS,FILOSOFIA,8.0,10.0,7.0,8.0,10.0,NINGUNO,S/CARRERA,2,9,17,6,11
24,HOMBRE,INGENIERIA EN COMPUTACION,18,0,5,4,5,1,4,5,5,1,1,4,CAMPO,PROGRAMACION,LIDERAZGO,ANALISIS,NOINFO,NOINFO,8.0,9.0,8.0,0.0,0.0,PERSONAL,1,19,0,7,0,1,CALCULO,CIBERNETICA,COMPUTACION,NOINFO,NOINFO,7.0,9.0,8.0,0.0,0.0,WEB / REDES SOC,S/CARRERA,2,9,6,2,1
22,MUJER,INGENIERIA EN COMPUTACION,12,0,5,4,5,4,4,5,5,5,5,2,OTROS,PENSAMIENTO ABSTRACTO,HABILIDAD MATEMATICA,PENSAMIENTO LOGICO,NOINFO,NOINFO,8.0,8.0,8.0,0.0,0.0,PERSONAL,3,20,60,45,0,1,INFORMATICA,MATEMATICAS,NOINFO,NOINFO,NOINFO,9.0,9.0,0.0,0.0,0.0,NINGUNO,S/CARRERA,8,1,1,2,1
24,MUJER,INGENIERIA PETROLERA,19,6,4,4,5,4,1,5,5,5,5,2,EXTRANJERO,TRABAJO EN EQUIPO,CAPACIDAD DE DECISCION,HABILIDAD MATEMATICA,TRABAJO BAJO PRESION,RESPONSABILIDAD,9.0,9.0,8.0,8.0,10.0,PERSONAL,2,6,35,65,23,30,HISTORIA,GEOGRAFIA,MATEMATICAS,NOINFO,NOINFO,10.0,10.0,8.0,0.0,0.0,TV/MEDIOS IMPRESOS,S/CARRERA,37,10,8,2,1
22,MUJER,INGENIERIA GEOFISICA,17,5,4,4,5,5,5,5,5,5,5,4,OTROS,INTERES POR LA TIERRA,FISICA,MATEMATICA,TRABAJO EN EQUIPO,NOINFO,10.0,10.0,10.0,10.0,0.0,PERSONAL,3,77,34,22,2,1,CALCULO,FISICA,QUIMICA,CIBERNETICA,COMPUTACION,10.0,8.0,8.0,10.0,10.0,NINGUNO,DIFERENTE,2,2,2,31,2
22,HOMBRE,INGENIERIA GEOFISICA,18,5,2,1,4,1,1,4,5,1,4,4,EXTRANJERO,TRABAJO EN EQUIPO,TRABAJO BAJO PRESION,HABILIDAD MATEMATICA,NOINFO,NOINFO,8.0,6.0,8.0,0.0,0.0,PERSONAL,2,6,16,65,0,1,CALCULO,FISICA,INFORMATICA,NOINFO,NOINFO,6.0,6.0,8.0,0.0,0.0,NINGUNO,S/CARRERA,2,2,12,2,1
23,HOMBRE,INGENIERIA EN COMPUTACION,18,0,4,3,3,3,3,5,5,1,1,3,OTROS,AGILIDAD MENTAL,RESPONSABILIDAD,RESOLUCION DE PROBLEMAS,LIDERAZGO,INGLES,7.0,8.0,9.0,10.0,6.0,PERSONAL,3,7,1,2,20,26,INFORMATICA,CALCULO,NOINFO,NOINFO,NOINFO,8.0,10.0,0.0,0.0,0.0,WEB / REDES SOC,DIFERENTE,8,3,1,2,1
23,HOMBRE,INGENIERIA EN COMPUTACION,18,0,4,4,5,5,1,1,5,1,5,5,CAMPO,CREATIVIDAD,RESOLUCION DE PROBLEMAS,PENSAMIENTO MATEMATICO,NOINFO,NOINFO,8.0,7.0,9.0,0.0,0.0,PERSONAL,1,2,23,24,0,1,INFORMATICA,MATEMATICAS,NOINFO,NOINFO,NOINFO,9.0,7.0,0.0,0.0,0.0,TV/MEDIOS IMPRESOS,S/CARRERA,8,1,1,2,1
23,MUJER,INGENIERIA ELECTRONICA,17,38,5,5,4,3,1,1,1,1,4,2,CAMPO,MATEMATICAS,PROGRAMACION,PENSAMIENTO CRITICO,PENSAMIENTO LOGICO,PENSAMIENTO ANALITICO,10.0,10.0,10.0,10.0,10.0,PERSONAL,1,5,15,6,3,57,MATEMATICAS,FISICA,PROGRAMACION,ANALISIS DE SISTEMAS Y SENALES,ESPANOL,9.0,9.0,9.0,9.0,10.0,NINGUNO,S/CARRERA,1,2,4,54,45
25,HOMBRE,INGENIERIA MECATRONICA,18,4,4,5,5,5,5,4,5,4,5,5,CAMPO,PERSEVERANCIA,LOGICA,DISCIPLINA,ADAPTABILIDAD,TRABAJO EN EQUIPO,9.0,9.0,8.0,8.0,8.0,PERSONAL,1,44,5,10,24,3,MATEMATICAS,FISICA,PROBABILIDAD,INGLES,GEOMETRIA ANALITICA,10.0,10.0,10.0,10.0,10.0,NINGUNO,S/CARRERA,1,2,17,4,18
27,HOMBRE,INGENIERIA MECATRONICA,17,4,4,4,5,5,3,1,2,1,1,5,EXTRANJERO,ADAPTACION,CREATIVIDAD,TRABAJO EN EQUIPO,HONESTIDAD,COMUNICACION,9.0,8.0,9.0,8.0,8.0,PERSONAL,2,24,2,8,26,27,MATEMATICAS,FISICA,ELECTRONICA,SISTEMAS,QUIMICA,9.0,8.0,9.0,8.0,7.0,NINGUNO,DIFERENTE,1,2,57,68,8
23,MUJER,INGENIERIA EN COMPUTACION,18,0,4,3,4,3,3,4,4,1,1,2,CAMPO,TOLERANCIA,RESPOSABILIDAD,CREATIVO,PENSAMIENTO LOGICO,TRABAJO EN EQUIPO,8.0,8.0,8.0,9.0,8.0,PERSONAL,1,51,43,83,3,3,MATEMATICAS,FISICA,CALCULO,FUNDAMENTOS DE PROGRAMACION,GEOMETRIA ANALITICA,8.0,7.0,7.0,8.0,7.0,NINGUNO,DIFERENTE,1,2,7,62,18
30,HOMBRE,INGENIERIA ELECTRICA ELECTRONICA,19,2,4,5,2,1,1,1,1,3,3,2,CAMPO,CREATIVIDAD,CONSTACIA,TRABAJO EN EQUIPO,PENSAMIENTO LOGICO,PENSAMIENTO ANALITICO,8.0,9.0,8.0,9.0,9.0,PERSONAL,1,2,29,8,3,57,ALGEBRA,FISICA,CALCULO,PROBABILIDAD,GEOMETRIA ANALITICA,8.0,7.0,9.0,8.0,10.0,NINGUNO,S/CARRERA,5,2,7,13,18
21,HOMBRE,INGENIERIA GEOFISICA,16,5,4,4,3,3,1,1,1,1,1,4,EXTRANJERO,TRABAJAR BAJO PRESION,RESPONSABILIDAD,PENSAMIENTO CRITICO,LOGICA,ORGANIZACION,9.0,9.0,9.0,8.0,9.0,PERSONAL,2,47,1,6,1,0,ALGEBRA,FISICA,GEOGRAFIA,GEOMETRIA ANALITICA,CALCULO,9.0,9.0,9.0,9.0,9.0,NINGUNO,MISMA,5,2,13,25,4
22,HOMBRE,INGENIERIA INDUSTRIAL,17,1,5,5,3,3,3,2,2,1,1,5,OTROS,LIDERAZGO,PLANIFICACION,PENSAMIENTO LOGICO,RESPONSABILIDAD,TRABAJO EN EQUIPO,8.0,8.0,9.0,8.0,9.0,PERSONAL,3,3,33,45,16,3,MATEMATICAS,INGLES,FUNDAMENTOS DE PROGRAMACION,PROBABILIDAD,FILOSOFIA,9.0,9.0,8.0,8.0,9.0,NINGUNO,DIFERENTE,1,14,29,13,11
26,MUJER,INGENIERIA MECATRONICA,17,4,5,5,2,2,3,2,3,2,3,4,OTROS,PROGRAMACION,PENSAMIENTO LOGICO,ANALITICO,PENSAMIENTO CRITICO,TRABAJO EN EQUIPO,8.0,9.0,9.0,9.0,9.0,PERSONAL,3,19,6,44,122,3,CALCULO,GEOMETRIA ANALITICA, ALGEBRA,PROBABILIDAD,LENGUA ESPANOLA,9.0,9.0,9.0,9.0,9.0,NINGUNO,DIFERENTE,2,17,9,13,20
26,HOMBRE,INGENIERIA MECATRONICA,18,4,4,5,1,2,2,3,2,3,1,5,CAMPO,TRABAJO EN EQUIPO,ANALITICO,PENSAMIENTO LOGICO,RESPONSABILIDAD,PENSAMIENTO MATEMATICO,8.0,10.0,10.0,8.0,10.0,PERSONAL,1,6,24,45,16,99,ALGEBRA,CALCULO,GEOMETRIA ANALITICA,FISICA,LENGUA ESPANOLA,8.0,10.0,9.0,9.0,10.0,NINGUNO,S/CARRERA,5,3,31,3,20
23,MUJER,INGENIERIA EN COMPUTACION,16,0,4,4,5,5,3,4,5,3,2,4,CAMPO,TRABAJO EN EQUIPO,RESPONSABILIDAD,PENSAMIENTO CRITICO,PERSEVERANCIA,PENSAMIENTO LOGICO,8.0,8.0,8.0,9.0,10.0,PERSONAL,1,6,1,6,32,28,GEOMETRIA ANALITICA,LOGICA, ALGEBRA,FISICA,PSICOLOGIA,10.0,9.0,8.0,9.0,8.0,NINGUNO,DIFERENTE,42,5,9,3,19
